session_id,timestamp,kpm,inter_key_avg,switch_rate,scroll_velocity,scroll_delta,mouse_entropy,idle_ratio,tab_count,domain_switches,time_of_day,cls_target
sess_0085,2026-05-20T05:50:00+00:00,111.9,,4.63,730.8,90.31,0.75,0.07,13,4.63,-0.7934,85.1
sess_0085,2026-05-20T05:51:00+00:00,4.74,,0.1,9.5,2.19,0.29,0.67,9,0.85,-0.8315,85.11
sess_0085,2026-05-20T05:52:00+00:00,104.9,,4.86,783.24,84.71,0.74,0.07,13,4.74,-0.866,85.12
sess_0085,2026-05-20T05:53:00+00:00,25.04,,1.55,287.61,25.27,0.35,0.29,5,2.08,-0.8969,85.13
sess_0085,2026-05-20T05:54:00+00:00,25.18,,1.59,265.72,23.94,0.37,0.29,6,1.86,-0.9239,85.14
sess_0085,2026-05-20T05:55:00+00:00,4.71,,0.09,9.07,1.8,0.26,0.63,9,0.95,-0.9469,85.15
sess_0085,2026-05-20T05:56:00+00:00,25.13,,2.05,273.18,22.08,0.37,0.25,5,2.03,-0.9659,85.16
sess_0085,2026-05-20T05:57:00+00:00,27.73,,1.76,280.5,29.34,0.37,0.3,5,1.68,-0.9808,85.17
sess_0085,2026-05-20T05:58:00+00:00,108.85,,5.09,769.08,90.06,0.74,0.08,12,4.3,-0.9914,85.18
sess_0085,2026-05-20T05:59:00+00:00,109.94,,4.35,761.68,83.95,0.74,0.09,12,4.47,-0.9979,85.19
sess_0085,2026-05-20T06:00:00+00:00,4.27,,0.11,8.81,1.88,0.25,0.61,8,0.89,-1.0,85.2
sess_0085,2026-05-20T06:01:00+00:00,27.68,,1.77,293.3,26.52,0.36,0.28,5,1.77,-0.9979,85.21
sess_0085,2026-05-20T06:02:00+00:00,115.49,,4.47,757.8,89.21,0.75,0.08,13,4.22,-0.9914,85.22
sess_0085,2026-05-20T06:03:00+00:00,106.75,,4.82,696.53,91.18,0.75,0.07,13,4.71,-0.9808,85.23
sess_0085,2026-05-20T06:04:00+00:00,108.06,,4.07,710.52,82.91,0.73,0.08,13,4.28,-0.9659,85.24
sess_0085,2026-05-20T06:05:00+00:00,26.21,,1.71,293.73,21.46,0.39,0.28,5,1.87,-0.9469,85.25
sess_0085,2026-05-20T06:06:00+00:00,4.48,,0.09,9.38,1.69,0.29,0.69,9,0.87,-0.9239,85.26
sess_0085,2026-05-20T06:07:00+00:00,5.03,,0.09,9.26,1.63,0.27,0.65,9,0.98,-0.8969,85.27
sess_0085,2026-05-20T06:08:00+00:00,25.95,,1.85,272.72,29.33,0.36,0.24,5,1.71,-0.866,85.28
sess_0085,2026-05-20T06:09:00+00:00,29.54,,1.95,271.47,30.14,0.36,0.27,5,1.92,-0.8315,85.29
sess_0085,2026-05-20T06:10:00+00:00,106.27,,4.51,730.54,84.4,0.74,0.08,13,4.33,-0.7934,85.3
sess_0085,2026-05-20T06:11:00+00:00,29.08,,1.79,250.43,28.96,0.36,0.25,5,1.8,-0.7518,85.31
sess_0085,2026-05-20T06:12:00+00:00,4.21,,0.09,9.3,1.71,0.27,0.65,10,1.03,-0.7071,85.32
sess_0085,2026-05-20T06:13:00+00:00,4.64,,0.1,9.21,2.67,0.29,0.66,9,0.89,-0.6593,85.33
sess_0085,2026-05-20T06:14:00+00:00,4.92,,0.09,10.11,1.68,0.28,0.7,10,0.96,-0.6088,85.34
sess_0085,2026-05-20T06:15:00+00:00,108.14,,3.86,733.95,89.8,0.74,0.08,13,5.01,-0.5556,85.35
sess_0085,2026-05-20T06:16:00+00:00,3.25,,0.08,8.66,2.12,0.3,0.58,9,1.1,-0.5,85.36
sess_0085,2026-05-20T06:17:00+00:00,28.93,,1.79,267.8,32.07,0.39,0.25,6,1.76,-0.4423,85.37
sess_0085,2026-05-20T06:18:00+00:00,29.92,,1.73,290.64,23.63,0.36,0.29,5,1.77,-0.3827,85.38
sess_0085,2026-05-20T06:19:00+00:00,108.8,,4.98,742.94,95.48,0.73,0.07,13,4.9,-0.3214,85.39
sess_0085,2026-05-20T06:20:00+00:00,27.71,,1.7,280.8,28.23,0.37,0.26,5,1.84,-0.2588,85.4
sess_0085,2026-05-20T06:21:00+00:00,111.39,,4.43,661.85,89.3,0.75,0.08,14,4.8,-0.1951,85.41
sess_0085,2026-05-20T06:22:00+00:00,28.36,,2.0,255.82,24.98,0.37,0.26,5,1.8,-0.1305,85.42
sess_0085,2026-05-20T06:23:00+00:00,26.6,,2.0,265.25,29.87,0.35,0.29,5,1.98,-0.0654,85.43
sess_0085,2026-05-20T06:24:00+00:00,29.01,,1.56,258.59,29.25,0.36,0.28,5,1.99,0.0,85.44
sess_0085,2026-05-20T06:25:00+00:00,27.01,,2.04,294.32,23.36,0.39,0.29,5,1.89,0.0654,85.45
sess_0085,2026-05-20T06:26:00+00:00,112.74,,4.96,722.14,92.76,0.73,0.08,13,4.55,0.1305,85.46
sess_0085,2026-05-20T06:27:00+00:00,4.71,,0.07,10.26,2.29,0.28,0.69,8,0.92,0.1951,85.47
sess_0085,2026-05-20T06:28:00+00:00,5.44,,0.09,9.53,2.13,0.29,0.63,9,1.03,0.2588,85.48
sess_0085,2026-05-20T06:29:00+00:00,5.38,,0.09,9.15,2.3,0.26,0.68,9,0.98,0.3214,85.49
sess_0085,2026-05-20T06:30:00+00:00,109.32,,4.91,727.23,99.44,0.74,0.08,12,5.03,0.3827,85.5
sess_0085,2026-05-20T06:31:00+00:00,4.83,,0.09,8.08,1.78,0.28,0.63,9,1.03,0.4423,85.51
sess_0085,2026-05-20T06:32:00+00:00,4.67,,0.08,9.79,1.53,0.26,0.64,9,0.86,0.5,85.52
sess_0085,2026-05-20T06:33:00+00:00,4.17,,0.1,10.29,1.79,0.27,0.65,10,0.85,0.5556,85.53
sess_0085,2026-05-20T06:34:00+00:00,31.0,,1.82,287.83,25.3,0.38,0.26,5,1.72,0.6088,85.54
sess_0085,2026-05-20T06:35:00+00:00,26.62,,1.56,299.87,27.41,0.36,0.27,5,1.94,0.6593,85.55
sess_0085,2026-05-20T06:36:00+00:00,25.88,,1.97,286.7,28.42,0.33,0.26,5,1.95,0.7071,85.56
sess_0085,2026-05-20T06:37:00+00:00,26.8,,1.78,279.46,36.36,0.36,0.28,5,1.75,0.7518,85.57
sess_0085,2026-05-20T06:38:00+00:00,26.78,,1.99,277.62,28.82,0.37,0.29,5,1.87,0.7934,85.58
sess_0085,2026-05-20T06:39:00+00:00,5.1,,0.08,9.37,1.23,0.28,0.65,9,0.8,0.8315,85.59
sess_0085,2026-05-20T06:40:00+00:00,105.34,,5.03,750.24,84.58,0.75,0.08,14,4.74,0.866,85.6
sess_0085,2026-05-20T06:41:00+00:00,110.52,,4.19,764.44,94.96,0.74,0.07,14,4.9,0.8969,85.61
sess_0085,2026-05-20T06:42:00+00:00,26.93,,2.18,265.37,27.55,0.35,0.3,5,1.7,0.9239,85.62
sess_0085,2026-05-20T06:43:00+00:00,113.35,,4.44,751.66,81.14,0.72,0.07,14,4.48,0.9469,85.63
sess_0085,2026-05-20T06:44:00+00:00,29.86,,1.71,250.48,25.97,0.35,0.28,5,1.63,0.9659,85.64
sess_0085,2026-05-20T06:45:00+00:00,107.61,,4.08,745.3,99.18,0.76,0.08,13,4.99,0.9808,85.65
sess_0085,2026-05-20T06:46:00+00:00,3.28,,0.08,8.28,1.02,0.27,0.7,9,0.93,0.9914,85.66
sess_0085,2026-05-20T06:47:00+00:00,3.24,,0.1,9.09,1.38,0.27,0.66,9,0.85,0.9979,85.67
sess_0085,2026-05-20T06:48:00+00:00,4.91,,0.09,9.36,1.43,0.27,0.63,9,0.94,1.0,85.68
sess_0085,2026-05-20T06:49:00+00:00,115.57,,4.67,707.75,99.41,0.75,0.07,14,4.73,0.9979,85.69
sess_0085,2026-05-20T06:50:00+00:00,112.71,,4.5,721.55,100.67,0.74,0.08,13,4.7,0.9914,85.7
sess_0085,2026-05-20T06:51:00+00:00,28.18,,1.76,271.14,24.47,0.41,0.26,5,1.75,0.9808,85.71
sess_0085,2026-05-20T06:52:00+00:00,108.57,,4.74,746.66,91.38,0.72,0.08,14,4.36,0.9659,85.72
sess_0085,2026-05-20T06:53:00+00:00,28.62,,1.57,284.94,28.71,0.38,0.28,5,1.96,0.9469,85.73
sess_0085,2026-05-20T06:54:00+00:00,26.22,,1.81,268.71,25.01,0.38,0.25,5,1.77,0.9239,85.74
sess_0085,2026-05-20T06:55:00+00:00,4.25,,0.09,9.29,0.95,0.28,0.66,9,0.91,0.8969,85.75
sess_0085,2026-05-20T06:56:00+00:00,7.45,,0.1,9.51,1.89,0.3,0.66,9,0.85,0.866,85.76
sess_0085,2026-05-20T06:57:00+00:00,27.84,,1.73,279.86,35.26,0.37,0.26,5,2.02,0.8315,85.77
sess_0085,2026-05-20T06:58:00+00:00,27.97,,1.92,257.13,32.41,0.38,0.27,5,1.78,0.7934,85.78
sess_0085,2026-05-20T06:59:00+00:00,5.5,,0.07,9.02,1.14,0.27,0.63,9,0.82,0.7518,85.79
sess_0085,2026-05-20T07:00:00+00:00,107.94,,4.87,688.43,98.45,0.73,0.08,14,5.0,0.7071,85.8
sess_0085,2026-05-20T07:01:00+00:00,29.24,,1.85,273.39,27.69,0.39,0.3,5,1.73,0.6593,85.81
sess_0085,2026-05-20T07:02:00+00:00,30.66,,2.06,261.67,22.83,0.37,0.24,5,1.74,0.6088,85.82
sess_0085,2026-05-20T07:03:00+00:00,4.83,,0.11,9.35,1.76,0.26,0.61,9,0.87,0.5556,85.83
sess_0085,2026-05-20T07:04:00+00:00,5.1,,0.07,9.36,2.18,0.26,0.64,9,0.89,0.5,85.84
sess_0085,2026-05-20T07:05:00+00:00,3.71,,0.11,9.84,1.07,0.25,0.63,9,1.01,0.4423,85.85
sess_0085,2026-05-20T07:06:00+00:00,107.12,,4.09,759.46,96.02,0.77,0.08,14,5.04,0.3827,85.86
sess_0085,2026-05-20T07:07:00+00:00,26.48,,1.81,267.06,30.13,0.35,0.3,5,2.0,0.3214,85.87
sess_0085,2026-05-20T07:08:00+00:00,25.9,,1.76,303.56,34.11,0.35,0.25,5,1.92,0.2588,85.88
sess_0085,2026-05-20T07:09:00+00:00,4.53,,0.1,9.15,1.53,0.28,0.69,10,1.14,0.1951,85.89
sess_0085,2026-05-20T07:10:00+00:00,111.14,,4.69,708.1,91.42,0.75,0.07,15,4.04,0.1305,85.9
sess_0085,2026-05-20T07:11:00+00:00,4.6,,0.08,9.4,1.44,0.3,0.68,9,0.95,0.0654,85.91
sess_0085,2026-05-20T07:12:00+00:00,110.43,,4.66,697.17,87.47,0.74,0.07,14,4.92,0.0,85.92
sess_0085,2026-05-20T07:13:00+00:00,26.75,,2.15,278.1,30.08,0.36,0.27,5,1.69,-0.0654,85.93
sess_0085,2026-05-20T07:14:00+00:00,27.32,,1.68,283.09,32.28,0.37,0.3,5,1.87,-0.1305,85.94
sess_0085,2026-05-20T07:15:00+00:00,26.68,,1.84,306.82,27.7,0.34,0.3,5,1.95,-0.1951,85.95
sess_0085,2026-05-20T07:16:00+00:00,107.64,,4.6,764.04,103.22,0.72,0.07,13,4.16,-0.2588,85.96
sess_0085,2026-05-20T07:17:00+00:00,112.23,,4.45,734.98,103.96,0.74,0.07,13,4.75,-0.3214,85.97
sess_0085,2026-05-20T07:18:00+00:00,107.01,,3.91,754.45,90.66,0.75,0.08,13,4.16,-0.3827,85.98
sess_0085,2026-05-20T07:19:00+00:00,29.88,,1.82,273.13,25.44,0.38,0.22,5,1.82,-0.4423,85.99
sess_0086,2026-05-20T07:20:00+00:00,3.53,,0.1,8.71,2.46,0.29,0.63,9,0.96,-0.5,86.0
sess_0086,2026-05-20T07:21:00+00:00,25.59,,1.86,278.89,31.59,0.38,0.3,6,1.85,-0.5556,86.01
sess_0086,2026-05-20T07:22:00+00:00,111.69,,4.71,833.17,90.15,0.74,0.07,12,4.68,-0.6088,86.02
sess_0086,2026-05-20T07:23:00+00:00,4.03,,0.09,9.13,1.02,0.28,0.64,9,0.93,-0.6593,86.03
sess_0086,2026-05-20T07:24:00+00:00,106.68,,5.01,764.06,84.18,0.75,0.08,13,4.6,-0.7071,86.04
sess_0086,2026-05-20T07:25:00+00:00,5.6,,0.07,9.65,1.75,0.3,0.67,8,1.03,-0.7518,86.05
sess_0086,2026-05-20T07:26:00+00:00,104.09,,4.49,753.15,97.98,0.74,0.08,13,5.19,-0.7934,86.06
sess_0086,2026-05-20T07:27:00+00:00,4.02,,0.11,9.34,2.07,0.27,0.68,10,0.96,-0.8315,86.07
sess_0086,2026-05-20T07:28:00+00:00,5.29,,0.07,9.52,2.11,0.27,0.62,9,1.02,-0.866,86.08
sess_0086,2026-05-20T07:29:00+00:00,111.56,,4.3,689.35,91.78,0.75,0.07,13,4.26,-0.8969,86.09
sess_0086,2026-05-20T07:30:00+00:00,122.62,,4.59,718.28,90.59,0.75,0.08,13,4.59,-0.9239,86.1
sess_0086,2026-05-20T07:31:00+00:00,4.92,,0.08,9.96,1.52,0.28,0.72,9,1.05,-0.9469,86.11
sess_0086,2026-05-20T07:32:00+00:00,114.97,,4.58,772.34,84.94,0.75,0.08,12,4.44,-0.9659,86.12
sess_0086,2026-05-20T07:33:00+00:00,26.51,,1.89,272.16,26.62,0.37,0.23,5,1.96,-0.9808,86.13
sess_0086,2026-05-20T07:34:00+00:00,116.2,,4.74,703.04,91.77,0.76,0.08,13,5.03,-0.9914,86.14
sess_0086,2026-05-20T07:35:00+00:00,4.17,,0.1,8.02,2.53,0.29,0.7,9,0.92,-0.9979,86.15
sess_0086,2026-05-20T07:36:00+00:00,28.39,,1.66,249.85,26.53,0.39,0.26,5,1.78,-1.0,86.16
sess_0086,2026-05-20T07:37:00+00:00,24.79,,1.75,283.79,29.01,0.35,0.27,5,1.79,-0.9979,86.17
sess_0086,2026-05-20T07:38:00+00:00,109.65,,4.32,799.15,93.43,0.74,0.08,13,4.38,-0.9914,86.18
sess_0086,2026-05-20T07:39:00+00:00,25.62,,1.98,284.38,29.7,0.37,0.25,5,1.97,-0.9808,86.19
sess_0086,2026-05-20T07:40:00+00:00,122.86,,4.89,740.2,84.29,0.75,0.07,13,4.98,-0.9659,86.2
sess_0086,2026-05-20T07:41:00+00:00,112.1,,4.65,776.68,84.44,0.75,0.07,13,5.05,-0.9469,86.21
sess_0086,2026-05-20T07:42:00+00:00,26.97,,1.67,276.9,31.06,0.38,0.24,5,1.73,-0.9239,86.22
sess_0086,2026-05-20T07:43:00+00:00,26.86,,1.83,267.19,31.22,0.41,0.27,6,1.97,-0.8969,86.23
sess_0086,2026-05-20T07:44:00+00:00,3.48,,0.1,7.21,1.33,0.27,0.63,9,0.89,-0.866,86.24
sess_0086,2026-05-20T07:45:00+00:00,4.28,,0.1,9.7,2.28,0.25,0.64,9,1.0,-0.8315,86.25
sess_0086,2026-05-20T07:46:00+00:00,28.49,,2.09,273.46,24.34,0.38,0.29,5,1.73,-0.7934,86.26
sess_0086,2026-05-20T07:47:00+00:00,106.64,,4.94,783.39,102.47,0.73,0.09,15,4.51,-0.7518,86.27
sess_0086,2026-05-20T07:48:00+00:00,107.57,,4.97,744.13,93.3,0.73,0.09,12,5.1,-0.7071,86.28
sess_0086,2026-05-20T07:49:00+00:00,111.27,,4.44,683.75,100.46,0.76,0.06,14,4.55,-0.6593,86.29
sess_0086,2026-05-20T07:50:00+00:00,4.29,,0.14,8.92,1.7,0.3,0.64,9,0.95,-0.6088,86.3
sess_0086,2026-05-20T07:51:00+00:00,5.34,,0.08,8.95,1.9,0.29,0.64,8,0.89,-0.5556,86.31
sess_0086,2026-05-20T07:52:00+00:00,113.31,,4.65,753.15,87.2,0.73,0.06,13,4.65,-0.5,86.32
sess_0086,2026-05-20T07:53:00+00:00,112.51,,4.67,718.82,84.85,0.77,0.07,14,4.64,-0.4423,86.33
sess_0086,2026-05-20T07:54:00+00:00,4.16,,0.1,9.5,1.7,0.26,0.67,9,1.01,-0.3827,86.34
sess_0086,2026-05-20T07:55:00+00:00,108.78,,4.94,706.94,95.76,0.74,0.07,13,4.97,-0.3214,86.35
sess_0086,2026-05-20T07:56:00+00:00,28.3,,1.88,274.21,26.02,0.4,0.29,6,1.71,-0.2588,86.36
sess_0086,2026-05-20T07:57:00+00:00,6.32,,0.08,9.85,1.67,0.27,0.64,9,0.79,-0.1951,86.37
sess_0086,2026-05-20T07:58:00+00:00,27.53,,1.78,277.91,29.31,0.36,0.27,5,1.95,-0.1305,86.38
sess_0086,2026-05-20T07:59:00+00:00,110.85,,4.75,782.85,103.98,0.74,0.08,13,4.88,-0.0654,86.39
sess_0086,2026-05-20T08:00:00+00:00,5.18,,0.1,9.73,2.57,0.28,0.61,8,0.96,0.0,86.4
sess_0086,2026-05-20T08:01:00+00:00,27.24,,2.02,282.63,26.36,0.39,0.31,5,1.88,0.0654,86.41
sess_0086,2026-05-20T08:02:00+00:00,25.9,,1.85,283.06,27.29,0.36,0.31,5,1.85,0.1305,86.42
sess_0086,2026-05-20T08:03:00+00:00,29.26,,2.04,265.45,27.9,0.37,0.28,5,1.91,0.1951,86.43
sess_0086,2026-05-20T08:04:00+00:00,5.17,,0.1,10.14,1.71,0.26,0.65,9,0.88,0.2588,86.44
sess_0086,2026-05-20T08:05:00+00:00,29.66,,2.17,269.41,30.36,0.4,0.26,5,1.82,0.3214,86.45
sess_0086,2026-05-20T08:06:00+00:00,27.53,,1.83,298.52,27.3,0.39,0.27,5,1.63,0.3827,86.46
sess_0086,2026-05-20T08:07:00+00:00,25.05,,1.76,283.93,27.42,0.38,0.29,5,1.98,0.4423,86.47
sess_0086,2026-05-20T08:08:00+00:00,111.11,,4.75,797.99,101.39,0.74,0.08,14,4.74,0.5,86.48
sess_0086,2026-05-20T08:09:00+00:00,4.47,,0.11,9.54,2.13,0.3,0.62,9,0.91,0.5556,86.49
sess_0086,2026-05-20T08:10:00+00:00,32.37,,2.07,275.2,28.22,0.39,0.26,5,1.87,0.6088,86.5
sess_0086,2026-05-20T08:11:00+00:00,4.7,,0.09,10.08,1.98,0.28,0.66,8,0.92,0.6593,86.51
sess_0086,2026-05-20T08:12:00+00:00,3.62,,0.09,10.16,1.34,0.26,0.68,9,0.94,0.7071,86.52
sess_0086,2026-05-20T08:13:00+00:00,5.71,,0.08,10.37,1.81,0.28,0.62,9,0.91,0.7518,86.53
sess_0086,2026-05-20T08:14:00+00:00,6.45,,0.08,8.6,1.98,0.29,0.68,9,0.99,0.7934,86.54
sess_0086,2026-05-20T08:15:00+00:00,108.02,,4.41,733.18,96.11,0.76,0.08,14,5.11,0.8315,86.55
sess_0086,2026-05-20T08:16:00+00:00,4.38,,0.09,9.0,2.71,0.29,0.68,8,0.89,0.866,86.56
sess_0086,2026-05-20T08:17:00+00:00,107.09,,4.83,772.87,96.34,0.78,0.09,14,4.55,0.8969,86.57
sess_0086,2026-05-20T08:18:00+00:00,108.69,,4.39,785.76,100.62,0.76,0.07,13,4.77,0.9239,86.58
sess_0086,2026-05-20T08:19:00+00:00,107.94,,5.24,703.83,88.98,0.75,0.08,13,4.96,0.9469,86.59
sess_0086,2026-05-20T08:20:00+00:00,110.68,,4.52,757.53,92.97,0.73,0.08,14,4.78,0.9659,86.6
sess_0086,2026-05-20T08:21:00+00:00,110.45,,4.63,774.77,82.27,0.74,0.07,14,4.82,0.9808,86.61
sess_0086,2026-05-20T08:22:00+00:00,4.85,,0.09,10.77,1.95,0.28,0.73,9,0.88,0.9914,86.62
sess_0086,2026-05-20T08:23:00+00:00,27.5,,1.65,289.62,31.7,0.37,0.28,5,1.9,0.9979,86.63
sess_0086,2026-05-20T08:24:00+00:00,4.85,,0.08,8.84,2.8,0.31,0.7,9,0.87,1.0,86.64
sess_0086,2026-05-20T08:25:00+00:00,6.19,,0.09,8.79,2.07,0.28,0.66,9,0.98,0.9979,86.65
sess_0086,2026-05-20T08:26:00+00:00,5.37,,0.09,9.14,2.07,0.29,0.68,8,1.0,0.9914,86.66
sess_0086,2026-05-20T08:27:00+00:00,107.27,,4.91,681.79,86.15,0.72,0.07,14,5.15,0.9808,86.67
sess_0086,2026-05-20T08:28:00+00:00,33.12,,1.69,264.09,27.52,0.36,0.29,6,1.83,0.9659,86.68
sess_0086,2026-05-20T08:29:00+00:00,5.22,,0.08,9.43,1.45,0.3,0.65,9,0.89,0.9469,86.69
sess_0086,2026-05-20T08:30:00+00:00,28.62,,1.77,263.52,28.04,0.37,0.31,5,1.75,0.9239,86.7
sess_0086,2026-05-20T08:31:00+00:00,4.29,,0.12,10.75,2.39,0.28,0.64,9,0.89,0.8969,86.71
sess_0086,2026-05-20T08:32:00+00:00,4.13,,0.1,9.58,2.25,0.27,0.62,9,0.91,0.866,86.72
sess_0086,2026-05-20T08:33:00+00:00,3.91,,0.08,8.49,2.03,0.27,0.61,9,0.82,0.8315,86.73
sess_0086,2026-05-20T08:34:00+00:00,29.19,,1.96,309.67,23.4,0.38,0.25,5,2.1,0.7934,86.74
sess_0086,2026-05-20T08:35:00+00:00,25.59,,2.0,273.84,29.75,0.35,0.31,5,1.88,0.7518,86.75
sess_0086,2026-05-20T08:36:00+00:00,3.99,,0.11,8.63,2.0,0.27,0.63,9,0.87,0.7071,86.76
sess_0086,2026-05-20T08:37:00+00:00,24.04,,1.72,300.67,24.14,0.38,0.29,5,1.85,0.6593,86.77
sess_0086,2026-05-20T08:38:00+00:00,5.61,,0.08,8.66,2.01,0.28,0.66,9,0.9,0.6088,86.78
sess_0086,2026-05-20T08:39:00+00:00,118.24,,4.84,761.67,92.31,0.73,0.06,14,4.5,0.5556,86.79
sess_0086,2026-05-20T08:40:00+00:00,5.91,,0.11,9.64,2.66,0.31,0.6,9,1.01,0.5,86.8
sess_0086,2026-05-20T08:41:00+00:00,32.49,,2.11,275.75,31.36,0.4,0.29,6,2.1,0.4423,86.81
sess_0086,2026-05-20T08:42:00+00:00,106.14,,4.46,808.75,95.49,0.72,0.08,13,4.4,0.3827,86.82
sess_0086,2026-05-20T08:43:00+00:00,113.66,,4.49,730.07,99.42,0.73,0.08,13,4.06,0.3214,86.83
sess_0086,2026-05-20T08:44:00+00:00,119.33,,4.73,761.27,96.43,0.73,0.07,13,4.84,0.2588,86.84
sess_0086,2026-05-20T08:45:00+00:00,111.76,,4.79,753.5,87.5,0.74,0.07,14,4.71,0.1951,86.85
sess_0086,2026-05-20T08:46:00+00:00,5.14,,0.11,8.23,1.5,0.29,0.64,8,1.02,0.1305,86.86
sess_0086,2026-05-20T08:47:00+00:00,4.08,,0.06,8.58,1.72,0.29,0.64,9,0.93,0.0654,86.87
sess_0086,2026-05-20T08:48:00+00:00,5.01,,0.09,7.67,1.59,0.28,0.66,9,1.04,0.0,86.88
sess_0086,2026-05-20T08:49:00+00:00,26.43,,2.15,290.2,25.92,0.36,0.28,5,1.79,-0.0654,86.89
sess_0086,2026-05-20T08:50:00+00:00,5.06,,0.11,10.69,2.2,0.3,0.64,8,0.92,-0.1305,86.9
sess_0086,2026-05-20T08:51:00+00:00,112.43,,4.77,749.35,104.57,0.74,0.07,13,5.1,-0.1951,86.91
sess_0086,2026-05-20T08:52:00+00:00,118.55,,4.67,730.93,105.76,0.75,0.07,14,4.52,-0.2588,86.92
sess_0086,2026-05-20T08:53:00+00:00,30.52,,1.94,294.15,30.49,0.35,0.24,5,2.0,-0.3214,86.93
sess_0086,2026-05-20T08:54:00+00:00,28.35,,1.92,276.52,26.3,0.4,0.28,6,1.88,-0.3827,86.94
sess_0086,2026-05-20T08:55:00+00:00,29.39,,1.67,301.28,29.09,0.36,0.23,5,1.66,-0.4423,86.95
sess_0086,2026-05-20T08:56:00+00:00,4.89,,0.1,8.93,1.74,0.28,0.7,9,0.9,-0.5,86.96
sess_0086,2026-05-20T08:57:00+00:00,109.34,,4.47,735.79,96.85,0.76,0.08,12,4.53,-0.5556,86.97
sess_0086,2026-05-20T08:58:00+00:00,4.01,,0.06,10.24,2.2,0.28,0.68,9,0.99,-0.6088,86.98
sess_0086,2026-05-20T08:59:00+00:00,114.02,,4.91,820.63,97.98,0.77,0.07,13,4.16,-0.6593,86.99
sess_0087,2026-05-20T09:00:00+00:00,118.93,,4.94,727.19,96.02,0.78,0.07,14,4.68,-0.7071,87.0
sess_0087,2026-05-20T09:01:00+00:00,4.87,,0.12,8.2,1.07,0.28,0.66,9,0.92,-0.7518,87.01
sess_0087,2026-05-20T09:02:00+00:00,4.77,,0.09,8.62,2.17,0.29,0.64,10,0.85,-0.7934,87.02
sess_0087,2026-05-20T09:03:00+00:00,24.69,,1.93,279.23,29.74,0.41,0.28,5,1.92,-0.8315,87.03
sess_0087,2026-05-20T09:04:00+00:00,29.97,,1.64,271.28,25.31,0.37,0.28,5,1.91,-0.866,87.04
sess_0087,2026-05-20T09:05:00+00:00,120.25,,5.08,799.94,89.61,0.74,0.07,12,5.03,-0.8969,87.05
sess_0087,2026-05-20T09:06:00+00:00,123.22,,4.42,732.19,93.4,0.74,0.08,14,4.71,-0.9239,87.06
sess_0087,2026-05-20T09:07:00+00:00,3.24,,0.1,10.14,2.34,0.28,0.71,9,0.92,-0.9469,87.07
sess_0087,2026-05-20T09:08:00+00:00,4.94,,0.07,9.59,1.54,0.29,0.61,9,0.86,-0.9659,87.08
sess_0087,2026-05-20T09:09:00+00:00,27.89,,1.95,290.09,33.52,0.38,0.3,5,1.84,-0.9808,87.09
sess_0087,2026-05-20T09:10:00+00:00,112.46,,4.72,768.32,91.2,0.75,0.08,14,4.56,-0.9914,87.1
sess_0087,2026-05-20T09:11:00+00:00,5.22,,0.11,9.04,1.67,0.23,0.61,9,1.03,-0.9979,87.11
sess_0087,2026-05-20T09:12:00+00:00,29.74,,1.7,277.2,26.34,0.35,0.29,5,2.02,-1.0,87.12
sess_0087,2026-05-20T09:13:00+00:00,4.25,,0.12,9.38,1.1,0.29,0.66,9,0.93,-0.9979,87.13
sess_0087,2026-05-20T09:14:00+00:00,4.37,,0.09,8.47,2.07,0.27,0.66,9,1.05,-0.9914,87.14
sess_0087,2026-05-20T09:15:00+00:00,28.78,,2.01,250.23,28.24,0.4,0.29,5,1.87,-0.9808,87.15
sess_0087,2026-05-20T09:16:00+00:00,4.57,,0.08,8.93,1.55,0.29,0.64,9,0.79,-0.9659,87.16
sess_0087,2026-05-20T09:17:00+00:00,27.92,,1.91,293.0,30.82,0.37,0.33,5,1.88,-0.9469,87.17
sess_0087,2026-05-20T09:18:00+00:00,5.97,,0.11,9.23,1.86,0.3,0.64,9,0.94,-0.9239,87.18
sess_0087,2026-05-20T09:19:00+00:00,4.29,,0.1,9.27,2.31,0.28,0.63,9,0.89,-0.8969,87.19
sess_0087,2026-05-20T09:20:00+00:00,28.28,,2.08,277.73,23.1,0.34,0.26,5,1.9,-0.866,87.2
sess_0087,2026-05-20T09:21:00+00:00,28.19,,1.96,288.96,30.04,0.41,0.29,5,2.03,-0.8315,87.21
sess_0087,2026-05-20T09:22:00+00:00,4.57,,0.11,8.82,1.55,0.29,0.63,10,0.96,-0.7934,87.22
sess_0087,2026-05-20T09:23:00+00:00,114.05,,4.48,757.51,80.68,0.74,0.09,13,5.06,-0.7518,87.23
sess_0087,2026-05-20T09:24:00+00:00,3.48,,0.08,8.8,1.63,0.28,0.65,9,0.89,-0.7071,87.24
sess_0087,2026-05-20T09:25:00+00:00,112.55,,4.6,798.0,99.33,0.77,0.08,14,4.24,-0.6593,87.25
sess_0087,2026-05-20T09:26:00+00:00,113.05,,5.37,783.69,98.65,0.77,0.08,12,4.46,-0.6088,87.26
sess_0087,2026-05-20T09:27:00+00:00,4.99,,0.09,9.4,1.25,0.24,0.63,9,0.99,-0.5556,87.27
sess_0087,2026-05-20T09:28:00+00:00,4.87,,0.12,9.28,2.21,0.3,0.6,9,0.93,-0.5,87.28
